Clinical	O
and	O
physiological	O
data	O
,	O
serum	O
concentrations	O
of	O
tumour	O
necrosis	O
factor	O
(	O
TNF	O
)-	O
alpha	O
,	O
interleukin	O
(	O
IL	O
)-	O
1beta	O
and	O
IL	B-FUNC
-	I-FUNC
6	I-FUNC
,	O
and	O
quantitative	O
cultures	O
of	O
lower	O
respiratory	O
tract	O
specimens	O
were	O
obtained	O
from	O
46	O
patients	O
with	O
ARDS	O
and	O
20	O
with	O
severe	O
pneumonia	O
within	O
24	O
hours	O
of	O
the	O
onset	O
of	O
the	O
disease	O
and	O
from	O
10	O
control	O
subjects	O
with	O
no	O
inflammatory	O
lung	O
disease	O
.	O

For	O
IL	O
-	O
1beta	O
and	O
IL	B-FUNC
-	I-FUNC
6	I-FUNC
the	O
observed	O
differences	O
were	O
not	O
statistically	O
significant	O
between	O
patients	O
with	O
ARDS	O
(	O
IL	O
-	O
1beta	O
:	O
34	O
(	O
65	O
)	O
pg	O
/	O
ml	O
;	O
IL	B-FUNC
-	I-FUNC
6	I-FUNC
:	O
712	O
(	O
1058	O
)	O
pg	O
/	O
ml	O
),	O
those	O
with	O
severe	O
pneumonia	O
(	O
IL	O
-	O
1beta	O
:	O
3	O
(	O
4	O
)	O
pg	O
/	O
ml	O
,	O
p	O
=	O
0	O
.	O
071	O
;	O
IL	B-FUNC
-	I-FUNC
6	I-FUNC
:	O
834	O
(	O
1165	O
)	O
pg	O
/	O
ml	O
,	O
p	O
=	O
1	O
.	O
0	O
),	O
and	O
controls	O
(	O
IL	O
-	O
1beta	O
:	O
6	O
(	O
11	O
)	O
pg	O
/	O
ml	O
,	O
p	O
=	O
0	O
.	O
359	O
;	O
IL	B-FUNC
-	I-FUNC
6	I-FUNC
:	O
94	O
(	O
110	O
)	O
pg	O
/	O
ml	O
,	O
p	O
=	O
0	O
.	O
262	O
).	O

TITLE	O
:	O
The	O
Q	O
-	O
base	O
of	O
asparaginyl	O
-	O
tRNA	B-FUNC
is	O
dispensable	O
for	O
efficient	O
-	O
1	O
ribosomal	O
frameshifting	O
in	O
eukaryotes	O
.	O

Asparaginyl	O
-	O
tRNA	B-FUNC
,	O
which	O
decodes	O
the	O
A	O
-	O
site	O
codon	O
AAC	O
,	O
has	O
the	O
modified	O
base	O
Q	O
at	O
the	O
wobble	O
position	O
of	O
the	O
anticodon	O
(	O
5	O
'	O
QUU	O
3	O
')	O
and	O
it	O
has	O
been	O
speculated	O
that	O
Q	O
may	O
be	O
required	O
for	O
frameshifting	O
.	O

Growth	O
in	O
horse	O
serum	O
,	O
which	O
contains	O
no	O
free	O
queuine	O
,	O
eliminates	O
Q	O
from	O
the	O
cellular	O
tRNA	B-FUNC
population	O
upon	O
repeated	O
passage	O
.	O

We	O
confirmed	O
that	O
the	O
cells	O
cultured	O
in	O
horse	O
serum	O
were	O
devoid	O
of	O
Q	O
by	O
purifying	O
tRNAs	O
and	O
assessing	O
their	O
Q	O
-	O
content	O
by	O
tRNA	B-FUNC
transglycosylase	O
assays	O
and	O
coupled	O
HPLC	O
-	O
mass	O
spectroscopy	O
.	O

These	O
findings	O
were	O
recapitulated	O
in	O
an	O
in	O
vitro	O
system	O
using	O
rabbit	O
reticulocyte	O
lysates	O
that	O
had	O
been	O
largely	O
depleted	O
of	O
endogenous	O
tRNAs	O
and	O
resupplemented	O
with	O
Q	O
-	O
free	O
or	O
Q	O
-	O
containing	O
tRNA	B-FUNC
populations	O
.	O

Thus	O
Q	O
-	O
base	O
is	O
not	O
required	O
for	O
frameshifting	O
at	O
the	O
IBV	O
signal	O
and	O
some	O
other	O
explanation	O
is	O
required	O
to	O
account	O
for	O
the	O
slipperiness	O
of	O
eukaryotic	O
asparaginyl	O
-	O
tRNA	B-FUNC
.	O

Biochemical	O
analyses	O
of	O
RNA	O
-	O
binding	B-FUNC
properties	O
were	O
performed	O
on	O
full	O
-	O
length	O
and	O
partial	O
N	O
protein	O
segments	O
to	O
define	O
the	O
RNA	O
-	O
binding	B-FUNC
domain	O
.	O

The	O
full	O
-	O
length	O
N	O
protein	O
and	O
the	O
GST	O
-	O
N	O
protein	O
fusion	O
product	O
had	O
similar	O
binding	B-FUNC
activities	O
with	O
a	O
dissociation	O
constant	O
(	O
K	O
(	O
d	O
))	O
of	O
14	O
nM	O
when	O
the	O
MHV	O
5	O
'-	O
leader	O
sequence	O
was	O
used	O
as	O
ligand	B-FUNC
.	O

The	O
smallest	O
N	O
protein	O
fragment	O
which	O
retained	O
RNA	O
-	O
binding	B-FUNC
activity	O
was	O
a	O
55	O
aa	O
segment	O
containing	O
residues	O
177	O
-	O
231	O
which	O
bound	O
viral	O
RNA	O
with	O
a	O
K	O
(	O
d	O
)	O
of	O
32	O
nM	O
.	O
A	O
consensus	O
viral	O
sequence	O
recognized	O
by	O
the	O
N	O
protein	O
was	O
inferred	O
from	O
these	O
studies	O
;	O
AAUCYAAAC	O
was	O
identified	O
to	O
be	O
the	O
potential	O
minimum	O
ligand	B-FUNC
for	O
the	O
N	O
protein	O
.	O

Although	O
the	O
core	O
UCYAA	O
sequence	O
is	O
often	O
tandemly	O
repeated	O
in	O
viral	O
genomes	O
,	O
ligands	O
containing	O
one	O
or	O
more	O
repeats	O
of	O
UCYAA	O
showed	O
no	O
difference	O
in	O
binding	B-FUNC
to	O
the	O
N	O
protein	O
.	O

TITLE	O
:	O
Identification	O
of	O
a	O
novel	O
cleavage	O
activity	O
of	O
the	O
first	O
papain	O
-	O
like	O
proteinase	B-FUNC
domain	O
encoded	O
by	O
open	O
reading	O
frame	O
1a	O
of	O
the	O
coronavirus	O
Avian	O
infectious	O
bronchitis	O
virus	O
and	O
characterization	O
of	O
the	O
cleavage	O
products	O
.	O

Previously	O
we	O
identified	O
the	O
first	O
cleavage	O
event	O
as	O
proteolysis	O
at	O
the	O
Gly	O
(	O
673	O
)-	O
Gly	O
(	O
674	O
)	O
dipeptide	O
bond	O
mediated	O
by	O
the	O
first	O
papain	O
-	O
like	O
proteinase	B-FUNC
domain	O
(	O
PLPD	O
-	O
1	O
)	O
to	O
release	O
an	O
87	O
-	O
kDa	O
mature	O
protein	O
.	O

By	O
using	O
a	O
region	O
-	O
specific	O
antiserum	O
raised	O
against	O
the	O
IBV	O
sequence	O
encoded	O
by	O
nucleotides	O
8865	O
to	O
9786	O
,	O
we	O
also	O
demonstrated	O
that	O
a	O
33	O
-	O
kDa	O
protein	O
,	O
representing	O
the	O
3C	O
-	O
like	O
proteinase	B-FUNC
(	O
3CLP	O
),	O
was	O
specifically	O
immunoprecipitated	O
from	O
the	O
virus	O
-	O
infected	O
cells	O
.	O

In	O
contrast	O
to	O
the	O
parental	O
virus	O
,	O
the	O
mutants	O
were	O
unable	O
to	O
bind	B-FUNC
to	O
porcine	O
submandibulary	O
mucin	O
,	O
a	O
substrate	O
rich	O
in	O
sialic	O
acid	O
.	O

Each	O
of	O
the	O
mutants	O
was	O
found	O
to	O
contain	O
a	O
single	O
point	O
mutation	O
in	O
the	O
S	O
protein	O
(	O
Cys155Phe	O
,	O
Met195Val	O
,	O
Arg196Ser	O
,	O
Asp208Asn	O
or	O
Leu209Pro	O
),	O
indicating	O
that	O
these	O
amino	O
acids	O
are	O
affecting	O
the	O
sialic	B-FUNC
acid	I-FUNC
binding	I-FUNC
site	O
.	O

In	O
four	O
of	O
the	O
HAD	O
mutants	O
a	O
nearby	O
antigenic	O
site	O
is	O
affected	O
in	O
addition	O
to	O
the	O
sialic	B-FUNC
acid	I-FUNC
binding	I-FUNC
site	O
,	O
as	O
indicated	O
by	O
reactivity	O
with	O
monoclonal	O
antibodies	O
.	O

An	O
alternative	O
function	O
of	O
the	O
sialic	B-FUNC
acid	I-FUNC
binding	I-FUNC
activity	O
-	O
accessory	O
binding	B-FUNC
to	O
intestinal	O
tissues	O
-	O
is	O
also	O
discussed	O
.	O

TITLE	O
:	O
Neutralization	O
of	O
feline	O
infectious	O
peritonitis	O
virus	O
:	O
preparation	O
of	O
monoclonal	O
antibody	B-FUNC
that	O
shows	O
cell	O
tropism	O
in	O
neutralizing	O
activity	O
after	O
viral	O
absorption	O
into	O
the	O
cells	O
.	O

ABSTRACT	O
:	O
Feline	O
infectious	O
peritonitis	O
virus	O
(	O
FIPV	O
)	O
infection	O
of	O
feline	O
macro	O
-	O
phages	O
is	O
enhanced	O
by	O
mouse	O
anti	O
-	O
FIPV	O
monoclonal	O
antibody	B-FUNC
(	O
MAb	O
).	O

Myeloperoxidase	B-FUNC
activity	I-FUNC
reached	O
micromolar	O
levels	O
in	O
the	O
lavage	O
fluid	O
when	O
corrected	O
for	O
dilution	O
,	O
and	O
was	O
significantly	O
higher	O
in	O
the	O
plasma	O
of	O
the	O
sepsis	O
patients	O
who	O
subsequently	O
died	O
.	O

The	O
techniques	O
used	O
included	O
lung	O
rest	B-FUNC
,	O
pulmonary	O
physiotherapy	O
,	O
diuresis	O
to	O
dry	O
weight	O
using	O
hemofiltration	O
if	O
needed	O
,	O
minimal	O
anticoagulation	O
,	O
and	O
optimal	O
systemic	O
oxygen	O
delivery	O
.	O

Indirect	O
fluorescent	O
-	O
antibody	B-FUNC
assay	O
,	O
immunodot	O
assay	O
,	O
and	O
immunoprecipitation	O
were	O
used	O
to	O
select	O
hybridomas	O
that	O
produced	O
anti	O
-	O
BRV	O
MAbs	O
.	O

Two	O
clones	O
,	O
8B4	O
(	O
immunoglobulin	B-FUNC
G2a	O
[	O
IgG2a	O
])	O
and	O
2B11	O
(	O
IgG1	O
),	O
were	O
found	O
suitable	O
for	O
use	O
in	O
an	O
antigen	O
capture	O
enzyme	O
-	O
linked	O
immunosorbent	O
assay	O
for	O
detecting	O
BRV	O
in	O
bovine	O
fecal	O
samples	O
.	O

Antigens	O
from	O
all	O
three	O
transgenic	O
plant	O
lines	O
induced	O
TGEV	O
-	O
specific	O
immune	O
responses	O
in	O
pigs	O
as	O
determined	O
by	O
virus	O
neutralization	O
and	O
ELISA	O
,	O
and	O
the	O
resultant	O
antibody	B-FUNC
titers	O
for	O
all	O
three	O
constructs	O
were	O
similar	O
.	O

Dual	O
-	O
labeling	O
experiments	O
demonstrated	O
colocalization	O
of	O
the	O
majority	O
of	O
p1a	O
-	O
22	O
in	O
replication	O
complexes	O
with	O
the	O
helicase	O
,	O
nucleocapsid	O
,	O
and	O
3C	O
-	O
like	O
proteinase	B-FUNC
,	O
as	O
well	O
as	O
with	O
p1a	O
-	O
10	O
,	O
-	O
12	O
,	O
and	O
